{0, 1}
{373, 293, 127}
{276, 294, 127}
{153, 382}
{49, 418}
{41, 351}
{300, 230, 63}
{58, 364, 334}
{337, 49}
{65, 361}
{49, 401}
{401, 12}
{387, 395}
{394, 387}
{274, 317}
{168, 419}
{130, 291}
{83, 294}
{307, 20, 118}
{258, 189}
{41, 417, 31}
{276, 127}
{416, 330}
{420, 278}
{392, 58}
{290, 295}
{186, 28}
{315, 405}
{205, 305, 317}
{205, 317, 222}
{300, 317}
{264, 338}
{67, 186, 187, 368}
{421, 254}
{90, 421}
{344, 55}
{305, 386}
{220, 219, 212}
{394, 387, 318}
{11, 63}
{49, 155}
{80, 149}
{41, 417}
{403, 134}
{369, 346}
{309, 294}
{378, 340}
{402, 76}
{394, 379}
{420, 302}
{155, 414}
{387, 318, 375}
{269, 325}
{226, 220, 212, 213}
{422, 423}
{362, 403}
{264, 257}
{305, 2}
{37, 358}
{186, 93}
{353, 379}
{102, 63}
{57, 130}
{160, 385}
{344, 357, 343}
{344, 315}
{167, 311}
{298, 311}
{219, 228}
{378, 83}
{401, 153, 155}
{424, 198}
{74, 395}
{425, 413}
{346, 334}
{361, 341}
{189, 295}
{287, 295}
{119, 295}
{2, 230}
{205, 241, 317}
{426, 411}
{186, 187, 93}
{344, 46}
{370, 332}
{46, 400, 358}
{395, 318}
{49, 153, 155}
{337, 153, 155}
{419, 15}
{347, 394, 387}
{258, 66}
{23, 335, 31}
{300, 222, 62}
{392, 390}
{241, 2, 317}
{58, 364}
{358, 55}
{395, 375}
{131, 397}
{287, 119, 295}
{361, 362, 147}
{368, 187, 93}
{427, 5}
{332, 158}
{257, 20}
{328, 258}
{84, 78}
{386, 317}
{83, 293, 294, 127}
{259, 375}
{403, 342}
{212, 228}
{401, 418}
{320, 145}
{306, 428}
{361, 71}
{393, 378}
{119, 373, 295}
{241, 2}
{2, 251}
{169, 348, 310}
{114, 388}
{379, 394, 387}
{317, 62}
{241, 205}
{398, 343}
{49, 153}
{355, 365}
{36, 406}
{37, 46}
{129, 429}
{226, 212, 213, 219, 220}
{211, 300}
{209, 354}
{416, 395}
{287, 373, 127}
{384, 355}
{60, 294}
{364, 334}
{2, 222}
{362, 221}
{388, 389}
{405, 343}
{373, 279}
{377, 394}
{65, 341}
{361, 147}
{35, 36, 406}
{2, 308}
{271, 279}
{389, 383}
{386, 300, 222}
{62, 230}
{309, 295}
{55, 343}
{373, 119}
{419, 131}
{221, 341}
{76, 365}
{305, 205}
{57, 15}
{366, 430}
{364, 372}
{33, 431}
{351, 23}
{62, 102, 230}
{364, 158}
{379, 387}
{251, 205}
{368, 67, 187, 93}
{49, 153, 155, 12}
{32, 383}
{355, 366}
{386, 230}
{328, 289}
{392, 390, 359}
{58, 158}
{347, 387}
{66, 340}
{251, 62}
{432, 62}
{432, 102}
{432, 63}
{131, 15}
{402, 76, 366}
{433, 372}
{209, 22}
{259, 387}
{373, 294}
{293, 287}
{405, 46}
{336, 434}
{435, 317}
{298, 271, 167}
{68, 383}
{129, 407}
{287, 293, 127}
{46, 343}
{380, 429}
{264, 20}
{394, 259}
{234, 78}
{60, 157}
{287, 294, 127}
{309, 293, 127}
{160, 330}
{211, 222}
{162, 78}
{177, 338}
{28, 198, 79}
{351, 335}
{376, 377, 375}
{222, 102}
{222, 63}
{67, 187, 93}
{436, 302}
{364, 332}
{432, 211}
{409, 103}
{137, 258}
{416, 411}
{102, 300, 230}
{377, 375}
{331, 415}
{265, 436}
{129, 380}
{416, 426}
{65, 403}
{416, 160}
{398, 55}
{396, 367}
{273, 395, 13}
{344, 437}
{234, 438}
{72, 99}
{10, 439}
{10, 317}
{317, 87}
{33, 302, 431}
{2, 77}
{10, 317, 439}
{440, 265}
{2, 196}
{120, 41}
{33, 27, 29}
{441, 162, 15}
{29, 431}
{442, 411}
{225, 438}
{443, 302}
{89, 180}
{441, 162}
{113, 177}
{184, 329}
{28, 54, 79}
{356, 71}
{333, 309}
{92, 222}
{78, 327}
{54, 79}
{440, 27}
{306, 215}
{155, 391}
{434, 375}
{444, 326}
{425, 239}
{440, 29}
{317, 439}
{66, 191}
{440, 443}
{83, 222}
{444, 327}
{177, 29}
{170, 78}
{2, 90}
{27, 326, 327}
{440, 27, 326, 327}
{245, 445}
{27, 79}
{258, 188}
{326, 79}
{356, 78}
{440, 326, 327}
{65, 322}
{440, 327}
{27, 326}
{440, 27, 327}
{27, 327}
{162, 356}
{369, 446}
{99, 195}
{304, 27}
{26, 326}
{191, 447}
{424, 362}
{448, 449}
{176, 450}
{451, 452}
{219, 109, 110}
{45, 141}
{291, 319}
{201, 291}
{201, 220}
{105, 106, 453}
{97, 188}
{0, 329}
{202, 220}
{220, 212, 213}
{413, 454}
{0, 135}
{109, 455}
{456, 221}
{413, 190}
{8, 457}
{336, 57}
{458, 21}
{136, 21}
{457, 204}
{0, 204}
{217, 455}
{459, 110}
{121, 188, 110}
{460, 143}
{97, 188, 143}
{97, 217}
{97, 188, 121}
{208, 461}
{237, 462}
{291, 131}
{203, 319}
{0, 203}
{187, 68}
{336, 419}
{19, 237, 462}
{429, 463}
{392, 152}
{228, 219, 212, 213}
{228, 219, 220, 213}
{219, 133}
{59, 396}
{136, 458, 21}
{464, 425, 190}
{188, 455}
{43, 455}
{77, 455}
{465, 458, 18}
{97, 77}
{291, 131, 419}
{209, 466}
{1, 229}
{467, 86}
{467, 468}
{137, 469}
{459, 438}
{201, 470}
{106, 471}
{392, 154}
{461, 133}
{136, 86}
{57, 131}
{405, 398}
{187, 389}
{456, 147, 341}
{472, 413}
{8, 457, 9}
{473, 150}
{104, 105}
{465, 19}
{226, 219, 220, 213}
{436, 278}
{18, 21}
{104, 350}
{457, 247}
{97, 78}
{474, 221}
{218, 461}
{465, 18}
{232, 59}
{475, 108}
{456, 474, 341}
{464, 413, 190}
{173, 278}
{128, 429}
{219, 220, 213}
{104, 396}
{476, 68}
{75, 77}
{226, 212, 228}
{226, 220, 213}
{208, 218, 461}
{208, 461, 206}
{460, 438}
{57, 291}
{188, 78}
{188, 143}
