{0, 1}
{422, 431}
{57, 63, 151}
{236, 278, 463}
{56, 7}
{467, 276, 142}
{433, 314, 315}
{48, 110}
{354, 335}
{476, 175}
{465, 335}
{320, 466}
{321, 466}
{360, 361}
{138, 61, 189}
{160, 276}
{147, 100, 303}
{2, 399}
{256, 399}
{96, 398}
{34, 477}
{288, 284}
{97, 350}
{57, 396, 63}
{428, 21}
{13, 237, 391}
{88, 65}
{65, 143}
{300, 159}
{299, 300, 349}
{107, 429}
{288, 74, 244}
{465, 332, 335}
{13, 159}
{329, 330, 19}
{465, 333, 334}
{337, 338}
{226, 461}
{226, 69}
{299, 70}
{57, 151}
{361, 145}
{464, 107}
{428, 21, 39}
{372, 334}
{465, 332, 333}
{461, 462}
{256, 350}
{467, 277}
{237, 159}
{465, 354}
{288, 74}
{321, 358}
{226, 230}
{160, 380}
{100, 468}
{465, 333}
{146, 228}
{123, 263}
{57, 263}
{313, 478}
{329, 330}
{226, 279}
{145, 12}
{465, 332}
{330, 19, 269}
{34, 277}
{461, 69}
{461, 479}
{297, 197}
{369, 466}
{279, 479}
{428, 39}
{466, 460}
{309, 310}
{480, 370}
{81, 469}
{168, 143}
{226, 461, 279}
{275, 123}
{481, 482}
{465, 333, 334, 335}
{483, 439}
{49, 189}
{180, 143}
{372, 334, 335}
{153, 50}
{56, 175}
{48, 49, 189}
{441, 223}
{456, 117}
{0, 55}
{482, 222}
{179, 133}
{132, 478}
{43, 484}
{12, 76}
{484, 86}
{405, 54}
{385, 28}
{459, 485}
{433, 315}
{129, 187}
{435, 486}
{253, 478}
{482, 429}
{184, 487}
{81, 185}
{465, 91}
{88, 251}
{409, 222}
{488, 331, 375}
{488, 270, 375}
{488, 270}
{153, 222}
{232, 226}
{473, 166, 238}
{224, 489}
{266, 239, 383}
{281, 490}
{491, 262}
{251, 133}
{2, 251}
{394, 141}
{24, 257, 231}
{120, 137}
{456, 137}
{401, 98, 100}
{259, 133}
{96, 280}
{493, 492, 389}
{24, 279}
{101, 494}
{496, 495}
{59, 302}
{369, 497, 358}
{363, 12}
{192, 133}
{0, 498, 439}
{0, 498, 499}
{0, 498, 268}
{500, 151}
{234, 463}
{490, 12}
{403, 462}
{396, 500}
{240, 501}
{239, 383}
{84, 471}
{502, 223}
{258, 325}
{369, 466, 358}
{233, 463}
{192, 156, 133}
{202, 222, 502}
{79, 222, 502}
{352, 264}
{488, 331}
{236, 479}
{498, 268}
{331, 375}
{222, 255}
{234, 383}
{473, 230}
{96, 115}
{473, 266}
{493, 389}
{9, 498}
{233, 503}
{80, 20}
{504, 495}
{329, 269, 54}
{492, 389}
{505, 74}
{480, 466}
{136, 202}
{56, 323}
{506, 262}
{120, 137, 456}
{96, 507}
{24, 280}
{418, 94}
{148, 508, 94}
{179, 94}
{24, 473, 238}
{473, 509, 238}
{261, 510}
{449, 429}
{480, 320}
{178, 109, 110}
{491, 471}
{465, 332, 333, 334}
{120, 224}
{120, 456}
{168, 81}
{473, 85}
{467, 276}
{264, 240}
{226, 322}
{50, 79}
{232, 236}
{59, 141, 302}
{136, 223}
{289, 28}
{363, 149}
{493, 511}
{512, 387}
{121, 338}
{513, 28}
{169, 214}
{224, 137, 489}
{289, 19, 28, 513}
{19, 28, 269}
{176, 210, 217, 213, 200, 201, 218}
{96, 239}
{74, 493}
{50, 203}
{514, 204}
{329, 28, 269}
{50, 254}
{136, 153}
{74, 389}
{352, 181}
{178, 44}
{139, 94}
{225, 439}
{426, 468}
{413, 463}
{131, 412}
{498, 439}
{202, 222}
{289, 431}
{442, 39}
{460, 367}
{176, 210, 217, 200, 201, 218}
{24, 463}
{418, 189}
{444, 375}
{58, 204}
{329, 28}
{314, 301}
{515, 516}
{517, 165}
{230, 479}
{442, 518}
{120, 489}
{58, 205}
{509, 518}
{509, 166}
{509, 519}
{2, 44}
{211, 133}
{251, 157}
{377, 164}
{433, 314}
{275, 116}
{520, 52}
{332, 300}
{465, 334}
{162, 395}
{520, 148}
{366, 159}
{120, 137, 489}
{305, 163, 244}
{521, 290}
{522, 47}
{24, 473}
{24, 383}
{282, 181}
{81, 110}
{398, 166, 519}
{398, 454, 166}
{515, 516, 23}
{346, 157}
{211, 429}
{464, 211}
{65, 44}
{523, 147}
{70, 391}
{188, 524}
{366, 391}
{251, 246}
{378, 127}
{193, 353}
{40, 389}
{289, 19}
{442, 509}
{252, 525}
{300, 333}
{133, 167}
{136, 203}
{526, 143}
{73, 205}
{472, 387}
{43, 302}
{166, 519}
{518, 519}
{244, 20}
{206, 527}
{73, 204}
{169, 52}
{349, 237}
{523, 303}
{162, 51}
{136, 79}
{506, 471}
{353, 399}
{248, 15}
{225, 420, 9}
{515, 23}
{418, 419}
{488, 444, 375}
{380, 276}
{136, 153, 50}
{106, 110}
{28, 269, 54}
{404, 46}
{386, 341}
{88, 44}
{377, 123}
{353, 157}
{350, 286}
{248, 162}
{158, 206}
{56, 490}
{40, 511}
{188, 527}
{528, 465}
{128, 433}
{528, 366}
{421, 102, 103}
{529, 526}
{508, 78}
{448, 340}
{139, 179, 94, 71}
{26, 414}
{473, 413}
{473, 261}
{520, 169}
{354, 300}
{269, 54}
{240, 143}
{456, 489}
{433, 446}
{465, 333, 335}
{493, 74, 389}
